151 	 210.00 	 5.70 	 1
152 	 257.50 	 6.75 	 2
153 	 263.00 	 8.65 	 2
154 	 293.00 	 6.00 	 2
155 	 172.00 	 6.15 	 2
156 	 63.00 	 4.90 	 2
157 	 136.50 	 5.50 	 2
158 	 251.00 	 6.40 	 2
159 	 283.50 	 7.25 	 2
160 	 240.50 	 6.25 	 2
161 	 258.50 	 10.80 	 2
162 	 226.50 	 23.25 	 2
163 	 227.00 	 36.30 	 2
164 	 249.00 	 19.80 	 2
165 	 274.50 	 12.35 	 2
166 	 234.00 	 11.20 	 2
167 	 232.00 	 16.00 	 2
168 	 241.50 	 8.95 	 2
169 	 234.00 	 11.00 	 2
170 	 229.00 	 9.05 	 2
171 	 226.00 	 15.60 	 2
172 	 233.00 	 16.60 	 2
173 	 228.50 	 11.30 	 2
174 	 207.00 	 4.40 	 2
175 	 145.00 	 3.10 	 2
176 	 248.50 	 6.20 	 2
177 	 227.00 	 11.40 	 2
178 	 224.00 	 10.30 	 2
179 	 195.00 	 8.95 	 2
180 	 286.50 	 5.15 	 2
181 	 265.00 	 4.90 	 2
182 	 157.00 	 3.05 	 2
183 	 211.50 	 4.80 	 2
184 	 240.50 	 11.75 	 2
185 	 285.00 	 6.75 	 2
186 	 243.50 	 2.70 	 2
187 	 192.50 	 5.50 	 2
188 	 197.00 	 9.50 	 2
189 	 221.50 	 5.70 	 2
190 	 141.50 	 3.95 	 2
191 	 186.00 	 3.35 	 2
192 	 79.00 	 4.70 	 2
193 	 95.00 	 4.65 	 2
194 	 153.00 	 4.10 	 2
195 	 160.00 	 2.25 	 2
196 	 116.00 	 5.70 	 2
197 	 82.50 	 5.40 	 2
198 	 69.00 	 7.55 	 2
199 	 89.00 	 9.10 	 2
200 	 176.00 	 5.45 	 2
201 	 127.00 	 10.95 	 2
202 	 179.00 	 7.20 	 2
203 	 139.50 	 4.30 	 2
204 	 268.00 	 2.75 	 2
205 	 243.00 	 2.90 	 2
206 	 188.00 	 4.80 	 2
207 	 91.50 	 3.45 	 2
208 	 78.50 	 4.15 	 2
209 	 128.50 	 6.30 	 2
210 	 92.00 	 4.10 	 2
211 	 72.50 	 7.40 	 2
212 	 120.50 	 5.50 	 2
213 	 108.00 	 3.50 	 2
214 	 138.50 	 4.15 	 2
215 	 215.00 	 5.85 	 2
216 	 198.50 	 6.80 	 2
217 	 208.00 	 6.60 	 2
218 	 197.00 	 9.10 	 2
219 	 166.50 	 9.25 	 2
220 	 222.00 	 8.55 	 2
221 	 210.00 	 11.60 	 2
222 	 228.00 	 10.00 	 2
223 	 226.50 	 7.50 	 2
224 	 229.00 	 7.05 	 2
225 	 248.00 	 5.55 	 2
226 	 156.50 	 3.90 	 2
227 	 127.00 	 7.75 	 2
228 	 202.00 	 5.40 	 2
229 	 134.00 	 3.65 	 2
230 	 217.00 	 6.85 	 2
231 	 264.00 	 6.30 	 2
232 	 228.00 	 2.45 	 2
233 	 146.00 	 5.15 	 2
234 	 183.50 	 8.15 	 2
235 	 176.50 	 4.00 	 2
236 	 98.50 	 2.70 	 2
237 	 176.50 	 3.40 	 2
238 	 247.50 	 4.70 	 2
239 	 240.00 	 5.65 	 2
240 	 262.50 	 8.45 	 2
241 	 222.00 	 15.00 	 2
242 	 239.00 	 13.85 	 2
243 	 246.00 	 6.00 	 1
